chain,seq,length,t_first_ns,t_last_ns,t_decode_ns,lat_first_us,lat_last_us,decoded,correct
0,165,300,91869305842736,91869307876015,91869308074402,2231.666,198.387,1,1
0,166,300,91869308285610,91869310333099,91869310508895,2223.285,175.796,1,1
0,167,300,91869310743362,91869312382968,91869312947408,2204.046,564.440,1,1
0,168,300,91869312791652,91869314839362,91869315035818,2244.166,196.456,1,1
0,169,300,91869315268866,91869317296865,91869317476022,2207.156,179.157,1,1
0,170,300,91869317708119,91869319348044,91869319922324,2214.205,574.280,1,1
0,171,300,91869319756269,91869321802848,91869321992545,2236.276,189.697,1,1
0,172,300,91869322212021,91869324262991,91869324434097,2222.076,171.106,1,1
0,173,300,91869324669545,91869326717785,91869326899401,2229.856,181.616,1,1
0,174,300,91869326717785,91869328767694,91869329310692,2592.907,542.998,1,1
0,175,300,91869329174448,91869331225158,91869331408374,2233.926,183.216,1,1
0,176,300,91869331634301,91869333681561,91869333853477,2219.176,171.916,1,1
0,177,300,91869334091325,91869335728141,91869336298099,2206.774,569.958,1,1
0,178,300,91869336147365,91869338187314,91869338384411,2237.046,197.097,1,1
0,179,300,91869338597428,91869340663408,91869340848924,2251.496,185.516,1,1
0,180,300,91869341053821,91869342693707,91869343273636,2219.815,579.929,1,1
0,181,300,91869343108641,91869345151991,91869345349827,2241.186,197.836,1,1
0,182,300,91869345559084,91869347620504,91869347797090,2238.006,176.586,1,1
0,183,300,91869348037608,91869349657633,91869350242803,2205.195,585.170,1,1
0,184,300,91869350066587,91869352118167,91869352318113,2251.526,199.946,1,1
0,185,300,91869352522650,91869354572729,91869354751936,2229.286,179.207,1,1
0,186,300,91869354981644,91869357030653,91869357212299,2230.655,181.646,1,1
0,187,300,91869357030653,91869359089583,91869359627851,2597.198,538.268,1,1
0,188,300,91869359485477,91869361533296,91869361715642,2230.165,182.346,1,1
0,189,300,91869361943790,91869364018220,91869364193656,2249.866,175.436,1,1
0,190,300,91869364411083,91869366039029,91869366589867,2178.784,550.838,1,1
0,191,300,91869366448103,91869368496962,91869368680888,2232.785,183.926,1,1
0,192,300,91869368908577,91869370961915,91869371142512,2233.935,180.597,1,1
0,193,300,91869371363789,91869373013465,91869373559544,2195.755,546.079,1,1
0,194,300,91869373411189,91869375461199,91869375637915,2226.726,176.716,1,1
0,195,300,91869375872833,91869377918782,91869378106108,2233.275,187.326,1,1
0,196,300,91869378329595,91869379966071,91869380541381,2211.786,575.310,1,1
0,197,300,91869380377046,91869382431646,91869382620551,2243.505,188.905,1,1
0,198,300,91869382847070,91869384882428,91869385071364,2224.294,188.936,1,1
0,199,300,91869385290442,91869387342822,91869387517038,2226.596,174.216,1,1
0,200,300,91869387342822,91869389401682,91869389952160,2609.338,550.478,1,1
0,201,300,91869389809445,91869391843705,91869392034881,2225.436,191.176,1,1
0,202,300,91869392264169,91869394318439,91869394498895,2234.726,180.456,1,1
0,203,300,91869394725982,91869396349038,91869396916616,2190.634,567.578,1,1
0,204,300,91869396759611,91869398806510,91869398990266,2230.655,183.756,1,1
0,205,300,91869399218985,91869401283295,91869401459600,2240.615,176.305,1,1
0,206,300,91869401683739,91869403330864,91869403890533,2206.794,559.669,1,1
0,207,300,91869403734358,91869405791018,91869405976594,2242.236,185.576,1,1
0,208,300,91869406180871,91869408228030,91869408406027,2225.156,177.997,1,1
0,209,300,91869408638285,91869410276390,91869410839939,2201.654,563.549,1,1
0,210,300,91869410686484,91869412735664,91869412915929,2229.445,180.265,1,1
0,211,300,91869413147777,91869415195717,91869415366972,2219.195,171.255,1,1
0,212,300,91869415601411,91869417648680,91869417813455,2212.044,164.775,1,1
0,213,300,91869417648680,91869419712660,91869420254779,2606.099,542.119,1,1
0,214,300,91869420109103,91869422162863,91869422346190,2237.087,183.327,1,1
0,215,300,91869422580047,91869424623557,91869424785532,2205.485,161.975,1,1
0,216,300,91869425021310,91869426659766,91869427232065,2210.755,572.299,1,1
0,217,300,91869427071880,91869429118259,91869429301395,2229.515,183.136,1,1
0,218,300,91869429544764,91869431574393,91869431749788,2205.024,175.395,1,1
0,219,300,91869431984766,91869433624372,91869434189481,2204.715,565.109,1,1
0,220,300,91869434032516,91869436084825,91869436279922,2247.406,195.097,1,1
0,221,300,91869436508350,91869438538269,91869438714435,2206.085,176.166,1,1
0,222,300,91869438948452,91869440586648,91869441189248,2240.796,602.600,1,1
0,223,300,91869440995302,91869443045452,91869443245298,2249.996,199.846,1,1
0,224,300,91869443458546,91869445502155,91869445680861,2222.315,178.706,1,1
0,225,300,91869445930520,91869447959638,91869448153885,2223.365,194.247,1,1
0,226,300,91869447959638,91869450022588,91869450560557,2600.919,537.969,1,1
0,227,300,91869450417792,91869452465632,91869452648187,2230.395,182.555,1,1
0,228,300,91869452875605,91869454936575,91869455119011,2243.406,182.436,1,1
0,229,300,91869455334129,91869456970894,91869457529863,2195.734,558.969,1,1
0,230,300,91869457379678,91869459427997,91869459612263,2232.585,184.266,1,1
0,231,300,91869459837861,91869461886701,91869462070837,2232.976,184.136,1,1
0,232,300,91869462297345,91869463934981,91869464502580,2205.235,567.599,1,1
0,233,300,91869464345014,91869466405224,91869466592101,2247.087,186.877,1,1
