chain,seq,length,t_first_ns,t_last_ns,t_decode_ns,lat_first_us,lat_last_us,decoded,correct
0,358,300,91838655012538,91838657060177,91838657239404,2226.866,179.227,1,1
0,359,300,91838657470142,91838659108447,91838659653685,2183.543,545.238,1,1
0,360,300,91838659517931,91838661565770,91838661733066,2215.135,167.296,1,1
0,361,300,91838661974975,91838664022834,91838664205910,2230.935,183.076,1,1
0,362,300,91838664433238,91838666070103,91838666633432,2200.194,563.329,1,1
0,363,300,91838666482617,91838668528056,91838668707883,2225.266,179.827,1,1
0,364,300,91838668938931,91838670985980,91838671172856,2233.925,186.876,1,1
0,365,300,91838671395803,91838673035409,91838673612229,2216.426,576.820,1,1
0,366,300,91838673444034,91838675492563,91838675674669,2230.635,182.106,1,1
0,367,300,91838675900406,91838677949296,91838678145393,2244.987,196.097,1,1
0,368,300,91838678360420,91838680406260,91838680569775,2209.355,163.515,1,1
0,369,300,91838680406260,91838682454829,91838683013268,2607.008,558.439,1,1
0,370,300,91838682863613,91838684913513,91838685088278,2224.665,174.765,1,1
